timestamp,open,high,low,close,volume,turnover
2021-03-20T00:00:00,58120.5,59900.0,57882.5,58184.0,18888.915,1099032630.36
2021-03-21T00:00:00,58184.0,58629.5,55511.5,57351.0,20544.674,1178257598.574
2021-03-22T00:00:00,57351.0,58402.5,53675.5,54111.0,24000.41,1298686185.51
2021-03-23T00:00:00,54111.0,55833.0,53029.5,54416.0,21076.237,1146884512.592
2021-03-24T00:00:00,54416.0,57150.0,51707.0,52333.0,28614.421,1497478494.193
2021-03-25T00:00:00,52333.0,53261.0,50504.0,51370.0,31054.131,1595250709.47
2021-03-26T00:00:00,51370.0,55042.5,51294.5,55000.0,19744.731,1085960205.0
2021-03-27T00:00:00,55000.0,56665.5,54018.5,55859.5,19704.975,1100710051.0125
2021-03-28T00:00:00,55859.5,56511.0,54741.5,55760.0,16716.817,932129715.92
2021-03-29T00:00:00,55760.0,58450.0,55006.0,57709.5,21803.752,1258283626.044
2021-03-30T00:00:00,57709.5,59442.0,57201.0,58742.0,16079.866,944563488.572
2021-03-31T00:00:00,58742.0,59855.0,57000.0,58859.5,23831.653,1402719179.7535
2021-04-01T00:00:00,58859.5,59496.0,58044.0,58753.0,14320.365,841364404.845
2021-04-02T00:00:00,58753.0,60300.0,58565.0,59020.0,13275.679,783530574.58
2021-04-03T00:00:00,59020.0,59863.0,56950.0,57135.0,15887.587,907737283.245
2021-04-04T00:00:00,57135.0,58428.0,56580.5,58208.0,13331.078,775975388.224
2021-04-05T00:00:00,58208.0,59252.5,56902.0,59179.5,13317.318,788112220.581
2021-04-06T00:00:00,59179.5,59552.0,57580.0,58026.5,10872.723,630906061.1595
2021-04-07T00:00:00,58026.5,58620.0,55535.0,55957.0,17958.35,1004895390.95
2021-04-08T00:00:00,55957.0,58108.5,55750.5,58048.5,11451.863,664763469.3555
2021-04-09T00:00:00,58048.5,58861.0,57686.5,58128.0,9575.72,556617452.16
2021-04-10T00:00:00,58128.0,61671.5,57940.0,59790.0,15118.312,903923874.48
2021-04-11T00:00:00,59790.0,60719.5,59333.0,60033.5,9245.302,555027837.617
2021-04-12T00:00:00,60033.5,61324.0,59528.5,59930.0,11173.582,669632769.26
2021-04-13T00:00:00,59930.0,63761.5,59912.0,63587.5,16803.286,1068478948.525
2021-04-14T00:00:00,63587.5,64943.5,61509.0,62921.0,19086.824,1200962052.904
2021-04-15T00:00:00,62921.0,63846.0,62180.0,63258.5,11740.148,742664152.258
2021-04-16T00:00:00,63258.5,63565.0,60242.5,61313.0,12995.105,796768872.865
2021-04-17T00:00:00,61313.0,62492.0,59750.0,60065.5,10736.507,644893661.2085
2021-04-18T00:00:00,60065.5,60415.5,50500.0,56100.0,69461.06,3896765466.0
2021-04-19T00:00:00,56100.0,57436.0,54279.0,55626.0,17997.363,1001121314.238
2021-04-20T00:00:00,55626.0,57005.5,53382.5,56411.5,19057.796,1075078859.054
2021-04-21T00:00:00,56411.5,56712.0,53673.5,53821.5,17002.087,915077825.4705
2021-04-22T00:00:00,53821.5,55444.0,50580.0,51785.0,26927.379,1394434321.515
2021-04-23T00:00:00,51785.0,52159.0,47581.0,51100.5,37453.747,1913905198.5735
2021-04-24T00:00:00,51100.5,51138.0,48742.5,50055.5,20711.401,1036719532.7555
2021-04-25T00:00:00,50055.5,50505.0,47019.0,49022.5,21215.314,1040027730.565
2021-04-26T00:00:00,49022.5,54327.5,48723.0,54017.0,24963.79,1348469044.43
2021-04-27T00:00:00,54017.0,55400.0,53275.0,54993.5,14043.887,772322499.7345
2021-04-28T00:00:00,54993.5,56457.0,53888.0,54827.0,17615.683,965815051.841
2021-04-29T00:00:00,54827.0,55178.0,52387.0,53508.0,15401.729,824115715.332
2021-04-30T00:00:00,53508.0,57880.0,53050.0,57678.0,16544.613,954260188.614
2021-05-01T00:00:00,57678.0,58438.5,57093.5,57829.5,11872.941,686606241.5595
2021-05-02T00:00:00,57829.5,57933.5,56110.0,56599.5,12624.019,714513163.3905
2021-05-03T00:00:00,56599.5,58996.0,56541.0,57199.5,15138.972,865941628.914
2021-05-04T00:00:00,57199.5,57222.0,53087.0,53252.0,25799.382,1373868690.264
2021-05-05T00:00:00,53252.0,57865.0,52930.0,57481.0,16956.194,974658987.314
2021-05-06T00:00:00,57481.0,58396.0,55323.5,56363.0,14756.004,831692653.452
2021-05-07T00:00:00,56363.0,58735.0,55311.0,57381.0,14373.045,824739695.145
2021-05-08T00:00:00,57381.0,59526.0,57000.0,58893.0,15404.51,907217807.43
2021-05-09T00:00:00,58893.0,59274.0,56375.0,58240.5,14143.493,823724104.0665
2021-05-10T00:00:00,58240.5,59586.0,53421.5,55801.0,25609.83,1429054123.83
2021-05-11T00:00:00,55801.0,56843.0,54512.0,56684.0,12969.877,735184507.868
2021-05-12T00:00:00,56684.0,57929.5,48600.0,49617.0,27697.549,1374269288.733
2021-05-13T00:00:00,49617.0,51318.5,45719.0,49715.5,49185.835,2445298379.9425
2021-05-14T00:00:00,49715.5,51471.0,48901.0,49850.5,16715.57,833279522.285
2021-05-15T00:00:00,49850.5,50688.0,46609.0,46800.0,24434.553,1143537080.4
2021-05-16T00:00:00,46800.0,49798.0,43890.0,46414.0,39537.452,1835091297.128
2021-05-17T00:00:00,46414.0,46629.0,42143.5,43543.0,57269.667,2493693110.181
2021-05-18T00:00:00,43543.0,45815.0,42317.5,42903.5,33957.548,1456897660.618
2021-05-19T00:00:00,42903.5,43598.5,28801.0,36727.0,194517.585,7144047344.295
2021-05-20T00:00:00,36727.0,42400.0,34950.0,40500.5,69061.775,2797036418.3875
2021-05-21T00:00:00,40500.5,42215.0,33404.0,37227.5,80998.869,3015385395.6975
2021-05-22T00:00:00,37227.5,38799.5,35220.0,37437.0,43077.822,1612704422.214
2021-05-23T00:00:00,37437.0,38230.0,31068.5,34658.0,87667.424,3038377580.992
2021-05-24T00:00:00,34658.0,39882.5,34390.5,38817.0,54785.841,2126621990.097
2021-05-25T00:00:00,38817.0,39800.0,36466.5,38348.0,39895.51,1529913017.48
2021-05-26T00:00:00,38348.0,40871.0,37823.0,39237.0,38560.25,1512988529.25
2021-05-27T00:00:00,39237.0,40376.5,37176.0,38511.0,36024.325,1387332780.075
2021-05-28T00:00:00,38511.0,38870.5,34702.0,35650.0,61180.619,2181089067.35
2021-05-29T00:00:00,35650.0,37312.0,33662.0,34613.0,60107.188,2080490098.244
2021-05-30T00:00:00,34613.0,36446.5,33360.0,35661.5,38982.934,1390189900.841
2021-05-31T00:00:00,35661.5,37462.5,34176.5,37241.0,46193.407,1720288670.087
2021-06-01T00:00:00,37241.0,37864.0,35600.0,36648.0,42878.812,1571422702.176
2021-06-02T00:00:00,36648.0,38198.0,35900.0,37555.0,35356.862,1327826952.41
2021-06-03T00:00:00,37555.0,39440.0,37215.5,39224.5,41782.081,1638881236.1845
2021-06-04T00:00:00,39224.5,39265.5,35601.0,36843.5,58235.668,2145605833.958
2021-06-05T00:00:00,36843.5,37867.0,34824.0,35507.5,57136.672,2028780381.04
2021-06-06T00:00:00,35507.5,36447.0,35235.5,35801.0,36090.257,1292067290.857
2021-06-07T00:00:00,35801.0,36784.0,33240.0,33570.5,59358.14,1992682438.87
2021-06-08T00:00:00,33570.5,34050.0,30980.0,33352.5,96863.287,3230632779.6675
2021-06-09T00:00:00,33352.5,37556.0,32379.0,37414.5,96764.366,3620390371.707
2021-06-10T00:00:00,37414.5,38440.5,35819.0,36689.5,82976.921,3044381743.0295
2021-06-11T00:00:00,36689.5,37656.5,35944.5,37294.0,62899.427,2345771230.538
2021-06-12T00:00:00,37294.0,37412.0,34630.0,35525.0,71044.109,2523841972.225
2021-06-13T00:00:00,35525.0,39372.0,34761.5,39026.0,71573.504,2793227567.104
2021-06-14T00:00:00,39026.0,40995.0,38772.0,40494.5,73876.764,2991602619.798
2021-06-15T00:00:00,40494.5,41300.0,39540.0,40140.5,65945.29,2647076913.245
2021-06-16T00:00:00,40140.5,40471.5,38173.5,38393.0,73184.532,2809773737.076
2021-06-17T00:00:00,38393.0,39532.5,37400.0,38097.0,63381.549,2414646872.253
2021-06-18T00:00:00,38097.0,38223.0,35159.0,35822.0,73699.549,2640065244.278
2021-06-19T00:00:00,35822.0,36425.0,34800.0,35528.0,69198.368,2458479618.304
2021-06-20T00:00:00,35528.0,36149.0,33338.0,35608.5,86335.779,3074287586.5215
2021-06-21T00:00:00,35608.5,35737.5,31265.5,31613.5,155941.818,4929866663.343
2021-06-22T00:00:00,31613.5,33246.0,28774.0,32480.0,183677.464,5965844030.72
2021-06-23T00:00:00,32480.0,34794.5,31704.0,33642.0,101537.468,3415923498.456
2021-06-24T00:00:00,33642.0,35300.0,32330.5,34656.5,88272.599,3059219327.2435
2021-06-25T00:00:00,34656.5,35466.0,31300.0,31580.0,115499.419,3647471652.02
2021-06-26T00:00:00,31580.0,32700.0,30101.0,32249.5,125869.896,4059241211.052
2021-06-27T00:00:00,32249.5,34755.0,31972.0,34690.5,105230.722,3650506361.541
2021-06-28T00:00:00,34690.5,35223.0,33905.0,34493.5,82197.421,2835276741.2635
2021-06-29T00:00:00,34493.5,36573.0,34240.0,35918.5,88459.594,3177335927.089
2021-06-30T00:00:00,35918.5,36073.5,34050.0,35018.0,81673.083,2860028020.494
2021-07-01T00:00:00,35018.0,35021.5,32710.0,33490.0,87789.018,2940054212.82
2021-07-02T00:00:00,33490.0,33924.0,32695.0,33753.5,76578.495,2584792230.9825
2021-07-03T00:00:00,33753.5,34900.0,33339.0,34649.5,60732.073,2104335963.4135
2021-07-04T00:00:00,34649.5,35940.0,34370.0,35293.0,55923.081,1973693297.733
2021-07-05T00:00:00,35293.0,35293.0,33119.0,33679.0,88304.972,2974023151.988
2021-07-06T00:00:00,33679.0,35061.5,33512.0,34200.0,85359.6,2919298320.0
2021-07-07T00:00:00,34200.0,35036.0,33806.0,33878.5,56395.635,1910599520.3475
2021-07-08T00:00:00,33878.5,33937.5,32089.0,32854.0,86837.716,2852966321.464
2021-07-09T00:00:00,32854.0,34084.0,32280.5,33820.0,62156.971,2102148759.22
2021-07-10T00:00:00,33820.0,34230.5,33010.0,33500.5,52901.66,1772232060.83
2021-07-11T00:00:00,33500.5,34540.0,33339.0,34234.0,47167.919,1614746539.046
2021-07-12T00:00:00,34234.0,34620.0,32700.0,33112.5,60723.55,2010708549.375
2021-07-13T00:00:00,33112.5,33312.0,32213.5,32720.0,57099.924,1868309513.28
2021-07-14T00:00:00,32720.0,33082.5,31594.0,32800.0,65940.998,2162864734.4
2021-07-15T00:00:00,32800.0,33145.5,31160.0,31855.5,71404.047,2274611619.2085
2021-07-16T00:00:00,31855.5,32200.0,31056.0,31384.0,59040.663,1852932167.592
2021-07-17T00:00:00,31384.0,31914.0,31171.5,31509.0,49507.375,1559927878.875
2021-07-18T00:00:00,31509.0,32380.0,31122.0,31748.0,49774.363,1580236476.524
2021-07-19T00:00:00,31748.0,31849.0,30412.0,30815.5,59829.147,1843665079.3785
2021-07-20T00:00:00,30815.5,31032.0,29272.5,29765.0,75599.105,2250207360.325
2021-07-21T00:00:00,29765.0,32840.0,29509.0,32089.0,108816.959,3491827397.351
2021-07-22T00:00:00,32089.0,32540.0,31725.5,32283.5,51266.178,1655051657.463
2021-07-23T00:00:00,32283.5,33600.0,32028.0,33600.0,60740.905,2040894408.0
2021-07-24T00:00:00,33600.0,34437.5,33411.5,34224.0,52624.876,1801033756.224
2021-07-25T00:00:00,34224.0,35366.0,33829.0,35348.5,63046.267,2228590969.0495
2021-07-26T00:00:00,35348.5,40555.0,35174.5,37235.0,181847.223,6771081348.405
2021-07-27T00:00:00,37235.0,39486.5,36396.5,39440.5,101395.283,3999080659.1615
2021-07-28T00:00:00,39440.5,40874.0,38719.0,39995.0,108130.824,4324692305.88
2021-07-29T00:00:00,39995.0,40602.0,39250.0,39990.5,67475.488,2698378502.864
2021-07-30T00:00:00,39990.5,42300.0,38305.0,42209.5,78071.314,3295351128.283
2021-07-31T00:00:00,42209.5,42421.5,41016.0,41445.5,52744.762,2186033033.471
2021-08-01T00:00:00,41445.5,42600.0,39389.0,39836.5,70335.184,2801907557.416
2021-08-02T00:00:00,39836.5,40450.0,38662.0,39165.0,63791.587,2498397504.855
2021-08-03T00:00:00,39165.0,39780.0,37593.0,38208.5,66906.198,2556385466.283
2021-08-04T00:00:00,38208.5,39952.0,37375.5,39715.5,63580.235,2525120823.1425
2021-08-05T00:00:00,39715.5,41346.5,37281.0,40848.5,94663.924,3866879299.514
2021-08-06T00:00:00,40848.5,43481.5,39870.0,42799.5,92211.053,3946586962.8735
2021-08-07T00:00:00,42799.5,44784.0,42360.0,44578.5,80381.621,3583292091.7485
2021-08-08T00:00:00,44578.5,45319.5,43288.0,43806.0,71082.833,3113854582.398
2021-08-09T00:00:00,43806.0,46465.0,42800.0,46258.0,77887.062,3602899713.996
2021-08-10T00:00:00,46258.0,46737.5,44667.0,45580.5,58631.02,2672431207.11
2021-08-11T00:00:00,45580.5,46728.5,45348.0,45520.0,52107.825,2371948194.0
2021-08-12T00:00:00,45520.0,46220.0,43810.0,44410.0,59451.15,2640225571.5
2021-08-13T00:00:00,44410.0,47956.0,44220.0,47790.0,58543.34,2797786218.6
2021-08-14T00:00:00,47790.0,48280.5,46022.0,47080.0,48200.232,2269266922.56
2021-08-15T00:00:00,47080.0,47382.0,45510.0,46998.0,45021.423,2115916838.154
2021-08-16T00:00:00,46998.0,48341.0,45713.0,45955.5,54615.405,2509878244.4775
2021-08-17T00:00:00,45955.5,47300.0,44420.0,44726.0,61511.181,2751149081.406
2021-08-18T00:00:00,44726.0,46000.0,44300.0,44730.0,51428.736,2300407361.28
2021-08-19T00:00:00,44730.0,47075.0,44000.0,46738.0,65759.921,3073487187.698
2021-08-20T00:00:00,46738.0,49479.5,46638.5,49298.5,61043.432,3009349632.452
2021-08-21T00:00:00,49298.5,49800.0,48250.0,48800.5,52878.629,2580503534.5145
2021-08-22T00:00:00,48800.5,49520.0,47974.5,49248.5,46436.938,2286949541.093
2021-08-23T00:00:00,49248.5,50490.0,49060.5,49535.0,56016.2,2774762467.0
2021-08-24T00:00:00,49535.0,49840.0,47627.0,47747.0,64246.91,3067597211.77
2021-08-25T00:00:00,47747.0,49230.0,47200.0,48965.5,63923.719,3130056862.6945
2021-08-26T00:00:00,48965.5,49338.5,46300.0,46868.0,73250.438,3433101528.184
2021-08-27T00:00:00,46868.0,49144.0,46400.0,49047.0,67662.335,3318634544.745
2021-08-28T00:00:00,49047.0,49275.5,48411.0,48890.5,39770.342,1944391905.551
2021-08-29T00:00:00,48890.5,49710.5,47789.5,48747.5,50252.368,2449677309.08
2021-08-30T00:00:00,48747.5,48862.0,46908.0,47027.0,55683.504,2618628142.608
2021-08-31T00:00:00,47027.0,48233.0,46680.0,47180.0,52476.72,2475851649.6
2021-09-01T00:00:00,47180.0,49096.0,46585.0,48827.0,53156.382,2595466663.914
2021-09-02T00:00:00,48827.0,50400.0,48561.0,49322.0,59400.734,2929763002.348
2021-09-03T00:00:00,49322.0,51037.5,48400.0,50035.5,70433.186,3524159678.103
2021-09-04T00:00:00,50035.5,50552.0,49430.0,49940.5,38638.055,1929603785.7275
2021-09-05T00:00:00,49940.5,51859.5,49550.0,51641.5,41638.86,2150293188.69
2021-09-06T00:00:00,51641.5,52753.5,51083.5,52588.5,39401.087,2072044063.6995
2021-09-07T00:00:00,52588.5,52858.0,42330.0,46839.5,129172.779,6050388381.9705
2021-09-08T00:00:00,46839.5,47330.0,44444.0,46090.0,69069.38,3183407724.2
2021-09-09T00:00:00,46090.0,47428.0,45500.0,46384.5,48007.866,2226820860.477
2021-09-10T00:00:00,46384.5,47043.0,44151.0,44871.0,56473.353,2534015822.463
2021-09-11T00:00:00,44871.0,45971.5,44756.0,45189.0,34418.617,1555342883.613
2021-09-12T00:00:00,45189.0,46460.0,44772.0,46027.5,38197.812,1758149791.83
2021-09-13T00:00:00,46027.5,46900.0,43199.5,44955.0,69994.594,3146606973.27
2021-09-14T00:00:00,44955.0,47218.0,44622.0,47089.0,43927.657,2068509440.473
2021-09-15T00:00:00,47089.0,48447.0,46699.0,48100.0,38088.8,1832071280.0
2021-09-16T00:00:00,48100.0,48435.0,47055.0,47766.0,38942.575,1860131037.45
2021-09-17T00:00:00,47766.0,48108.0,46788.0,47276.0,34153.802,1614655143.352
2021-09-18T00:00:00,47276.0,48800.0,47061.0,48300.0,31307.498,1512152153.4
2021-09-19T00:00:00,48300.0,48340.5,46880.0,47274.5,34445.799,1628407924.8255
2021-09-20T00:00:00,47274.5,47342.0,42500.0,43057.0,91656.427,3946450777.339
2021-09-21T00:00:00,43057.0,43600.0,39520.0,40724.5,102692.021,4182081209.2145
2021-09-22T00:00:00,40724.5,43970.0,40564.5,43529.0,66174.576,2880513118.704
2021-09-23T00:00:00,43529.0,45006.0,43058.0,44825.0,51179.731,2294131442.075
2021-09-24T00:00:00,44825.0,45080.0,40647.5,42802.5,93028.82,3981866068.05
2021-09-25T00:00:00,42802.5,42950.0,41667.0,42639.5,46887.753,1999270344.0435
2021-09-26T00:00:00,42639.5,43984.0,40750.5,43168.5,64621.027,2789592804.0495
2021-09-27T00:00:00,43168.5,44343.5,42110.0,42170.0,53169.251,2242147314.67
2021-09-28T00:00:00,42170.0,42730.0,40854.0,41006.5,62369.432,2557552113.308
2021-09-29T00:00:00,41006.5,42550.0,40728.5,41520.0,52430.169,2176900616.88
2021-09-30T00:00:00,41520.0,44100.0,41406.0,43757.5,66031.645,2889379706.0875
2021-10-01T00:00:00,43757.5,48440.0,43273.0,48092.5,78777.621,3788612737.9425
2021-10-02T00:00:00,48092.5,48315.0,47439.0,47650.0,29182.812,1390560991.8
2021-10-03T00:00:00,47650.0,49357.0,47098.0,48175.5,36264.103,1747041294.0765
2021-10-04T00:00:00,48175.5,49500.0,46902.5,49176.5,56483.104,2777641363.856
2021-10-05T00:00:00,49176.5,51908.0,48988.5,51470.5,49620.339,2553983658.4995
2021-10-06T00:00:00,51470.5,56413.0,50339.5,55337.5,72446.619,4009014778.9125
2021-10-07T00:00:00,55337.5,55338.0,53357.0,53818.0,42385.979,2281128617.822
2021-10-08T00:00:00,53818.0,56250.0,53630.0,53964.0,41408.545,2234570722.38
2021-10-09T00:00:00,53964.0,55550.0,53717.0,54968.0,28741.666,1579871896.688
2021-10-10T00:00:00,54968.0,56666.0,54135.0,54724.5,41017.303,2244651398.0235
2021-10-11T00:00:00,54724.5,57881.0,54496.0,57487.5,46155.857,2620814825.777
2021-10-12T00:00:00,57487.5,57833.5,53700.0,56006.0,54458.931,3073828925.8065
2021-10-13T00:00:00,56006.0,57799.5,54265.5,57369.5,50694.569,2834588051.477
2021-10-14T00:00:00,57369.5,58653.0,56747.0,57355.5,38579.275,2225490048.277
2021-10-15T00:00:00,57355.5,63801.0,56900.0,61743.5,71122.59,4284355830.34
2021-10-16T00:00:00,61743.5,62419.5,60217.0,60912.0,32992.729,2021359201.1235
2021-10-17T00:00:00,60912.0,61722.0,58803.5,61544.0,37085.57,2250808059.2555
2021-10-18T00:00:00,61544.0,62769.0,59917.0,62033.5,48302.597,2977757879.753
2021-10-19T00:00:00,62033.5,64480.0,61367.5,64264.5,54114.001,3400590935.9715
2021-10-20T00:00:00,64264.5,67210.0,63501.0,66055.0,42732.686,2796648881.231
2021-10-21T00:00:00,66055.0,66726.0,61880.0,62246.0,75022.84,4819549322.614
2021-10-22T00:00:00,62246.0,63774.0,60100.0,60760.0,53986.875,3343216734.9985
2021-10-23T00:00:00,60760.0,61809.0,59625.0,61357.0,33357.484,2036483847.299
2021-10-24T00:00:00,61357.0,61521.0,59456.0,60901.5,33673.743,2038881514.0665
2021-10-25T00:00:00,60901.5,63750.5,60708.5,63108.0,31849.791,1997934855.096
2021-10-26T00:00:00,63108.0,63301.5,59888.0,60310.5,35673.572,2209446479.6215
2021-10-27T00:00:00,60310.5,61520.0,57919.5,58481.5,49680.292,2951545209.3735
2021-10-28T00:00:00,58481.5,62664.5,57476.0,60678.5,57844.911,3485565314.6855
2021-10-29T00:00:00,60678.5,62988.5,60111.0,62300.0,36929.565,2273748507.6015
2021-10-30T00:00:00,62300.0,62386.5,60700.0,61894.5,26685.937,1643867029.0195
2021-10-31T00:00:00,61894.5,62400.0,60000.0,61338.0,29782.958,1818398591.717
2021-11-01T00:00:00,61338.0,62536.5,59444.0,60949.5,41534.816,2542594767.065
2021-11-02T00:00:00,60949.5,64258.5,60667.0,63258.0,40307.395,2530640416.919
2021-11-03T00:00:00,63258.0,63600.0,60077.0,62961.5,42082.503,2634023443.8185
2021-11-04T00:00:00,62961.5,63120.0,60628.0,61440.5,32594.501,2013427237.0745
2021-11-05T00:00:00,61440.5,62643.5,60764.0,61045.0,25442.648,1567438850.0225
2021-11-06T00:00:00,61045.0,61600.0,60150.0,61440.0,19318.052,1176024444.207
2021-11-07T00:00:00,61440.0,63300.0,61378.0,63264.0,21403.723,1330821997.8685
2021-11-08T00:00:00,63264.0,68000.0,63263.5,67603.5,41279.905,2712155648.9605
2021-11-09T00:00:00,67603.5,68600.0,66250.0,66976.5,33245.244,2244533339.9955
2021-11-10T00:00:00,66976.5,69138.5,62512.5,64893.5,54928.016,3650000118.3575
2021-11-11T00:00:00,64893.5,65594.0,64127.0,64831.0,24866.856,1613693856.6425
2021-11-12T00:00:00,64831.0,65465.0,62350.0,64141.0,39563.226,2529368200.1635
2021-11-13T00:00:00,64141.0,65142.5,63409.5,64423.0,18379.214,1179103792.78
2021-11-14T00:00:00,64423.0,65530.0,63650.0,65529.5,22539.186,1454842206.67
2021-11-15T00:00:00,65529.5,66383.0,63333.0,63691.5,29815.217,1938375145.0945
2021-11-16T00:00:00,63691.5,63691.5,58500.0,60111.0,61601.916,3745841010.0065
2021-11-17T00:00:00,60111.0,60930.5,58350.0,60370.5,37670.862,2251331423.137
2021-11-18T00:00:00,60370.5,61097.0,56483.0,56932.5,52877.173,3096745711.88
2021-11-19T00:00:00,56932.5,58307.5,55665.5,58095.5,33572.605,1915596181.684
2021-11-20T00:00:00,58095.5,59863.5,57291.5,59731.0,22511.729,1319974511.902
2021-11-21T00:00:00,59731.0,60047.5,58532.0,58627.0,21529.601,1273643841.23
2021-11-22T00:00:00,58627.0,59692.0,55614.0,56278.0,45199.594,2594257814.613
2021-11-23T00:00:00,56278.0,57902.0,55300.0,57586.5,36564.181,2076925297.058
2021-11-24T00:00:00,57586.5,57732.0,55935.0,57185.5,22991.827,1304328511.7535
2021-11-25T00:00:00,57185.5,59440.5,57041.5,58937.0,24965.578,1455886875.391
2021-11-26T00:00:00,58937.0,59150.0,53563.0,53800.5,51957.556,2873726013.505
2021-11-27T00:00:00,53800.5,55298.5,53684.5,54778.5,22101.393,1208035844.5355
2021-11-28T00:00:00,54778.5,57435.5,53122.0,57299.0,29634.798,1630099128.5515
2021-11-29T00:00:00,57299.0,58871.5,56686.5,57785.0,30774.031,1773966969.9045
2021-11-30T00:00:00,57785.0,59200.0,55900.0,56962.0,52754.226,3029000371.975
2021-12-01T00:00:00,56962.0,59073.0,56447.0,57225.0,40409.285,2326704577.9655
2021-12-02T00:00:00,57225.0,57390.5,55800.0,56501.5,33285.235,1885160338.76
2021-12-03T00:00:00,56501.5,57690.0,51111.0,53626.5,56319.047,3096215859.8875
2021-12-04T00:00:00,53626.5,53850.0,40829.0,49125.5,94415.52,4549789836.6235
2021-12-05T00:00:00,49125.5,49716.0,47736.0,49358.0,36312.72,1776856626.5595
2021-12-06T00:00:00,49358.0,50900.0,47020.0,50422.0,47334.375,2304052239.8575
2021-12-07T00:00:00,50422.0,51923.5,50011.0,50580.5,32766.127,1669616179.209
2021-12-08T00:00:00,50580.5,51232.5,48514.0,50451.5,38732.992,1938404617.123
2021-12-09T00:00:00,50451.5,50758.0,47315.5,47541.5,39705.444,1940121679.67
2021-12-10T00:00:00,47541.5,50149.5,46750.0,47181.0,48566.946,2345944675.03
2021-12-11T00:00:00,47181.0,49489.0,46750.0,49353.0,35314.48,1709091481.8435
2021-12-12T00:00:00,49353.0,50790.0,48606.0,50079.5,28836.608,1430325482.399
2021-12-13T00:00:00,50079.5,50167.0,45502.0,46652.5,62422.889,2981997577.313
2021-12-14T00:00:00,46652.5,48826.5,46251.5,48356.0,44417.282,2097104619.652
2021-12-15T00:00:00,48356.0,49504.5,46543.5,48867.5,58604.192,2816456006.936
2021-12-16T00:00:00,48867.5,49450.0,47525.0,47661.0,38036.221,1846398764.8775
2021-12-17T00:00:00,47661.0,47982.5,45280.0,46150.0,57804.244,2700291699.181
2021-12-18T00:00:00,46150.0,47321.5,45500.0,46836.0,30646.373,1426971198.5775
2021-12-19T00:00:00,46836.0,48390.0,46421.0,46699.5,40624.569,1921279980.44
2021-12-20T00:00:00,46699.5,47499.0,45479.5,46882.0,40230.19,1866096465.8545
2021-12-21T00:00:00,46882.0,49318.0,46658.5,48886.5,44159.47,2139219396.2285
2021-12-22T00:00:00,48886.5,49586.0,48418.0,48610.5,31008.412,1518033901.3015
2021-12-23T00:00:00,48610.5,51431.5,48030.0,50794.0,46216.044,2280316775.7095
2021-12-24T00:00:00,50794.0,51980.0,50402.0,50785.0,36180.563,1846450087.067
2021-12-25T00:00:00,50785.0,51149.0,50100.0,50406.0,22598.461,1146566262.6365
2021-12-26T00:00:00,50406.0,51294.0,49283.0,50763.0,33267.173,1667676503.7945
2021-12-27T00:00:00,50763.0,52119.0,50464.5,50706.5,34775.812,1779211905.087
2021-12-28T00:00:00,50706.5,50707.0,47312.0,47539.0,56720.437,2771755801.472
2021-12-29T00:00:00,47539.0,48137.0,45807.5,46450.0,47475.799,2246831049.851
2021-12-30T00:00:00,46450.0,47920.5,45887.0,47110.5,38048.539,1790065733.293
2021-12-31T00:00:00,47110.5,48554.0,45634.0,46200.5,55130.934,2604082697.6035
2022-01-01T00:00:00,46200.5,47915.5,46200.5,47719.5,34577.53,1630166706.836
2022-01-02T00:00:00,47719.5,48000.0,46600.0,47305.0,36773.655,1737198285.512
2022-01-03T00:00:00,47305.0,47576.5,45700.0,46462.0,44821.196,2094362108.4335
2022-01-04T00:00:00,46462.0,47475.0,45500.0,45870.0,54528.894,2533791596.9775
2022-01-05T00:00:00,45870.0,47060.0,42444.0,43437.0,88336.716,3997186853.9575
2022-01-06T00:00:00,43437.0,43795.0,42179.0,43110.5,54414.952,2341933024.445
2022-01-07T00:00:00,43110.5,43260.0,40517.5,41554.5,93332.759,3904270631.662
2022-01-08T00:00:00,41554.5,42302.0,40550.0,41691.0,56097.239,2330029309.0665
2022-01-09T00:00:00,41691.0,42771.0,41076.0,41856.0,44037.238,1844930505.6965
2022-01-10T00:00:00,41856.0,42200.0,39655.0,41809.0,92911.598,3825359289.183
2022-01-11T00:00:00,41809.0,43163.0,41279.0,42701.5,64094.5,2704167723.5835
2022-01-12T00:00:00,42701.5,44450.0,42360.0,43889.5,54204.5,2348596567.1305
2022-01-13T00:00:00,43889.5,44366.5,42303.0,42564.0,58603.398,2538941385.218
2022-01-14T00:00:00,42564.0,43704.5,41743.0,43056.5,55972.779,2387503426.879
2022-01-15T00:00:00,43056.5,43779.5,42563.0,43083.0,38027.051,1640085698.718
2022-01-16T00:00:00,43083.0,43455.0,42601.0,43051.0,33876.97,1458379098.496
2022-01-17T00:00:00,43051.0,43143.0,41550.0,42200.0,48718.942,2066241799.1645
2022-01-18T00:00:00,42200.0,42650.0,41300.0,42332.5,52274.76,2186745669.488
2022-01-19T00:00:00,42332.5,42546.0,41140.0,41683.5,62615.99,2623449177.1965
2022-01-20T00:00:00,41683.5,43482.0,40600.0,40702.0,81535.441,3439135596.0465
2022-01-21T00:00:00,40702.0,41111.0,35378.0,36442.5,162167.628,6215688060.2435
2022-01-22T00:00:00,36442.5,36790.0,33960.0,35062.0,131383.791,4638846833.283
